Hatch: LEVEL3 | Charge: REGULAR_CHARGE | Species: SAME_SPECIES | Level: 1 | Clone: 0 | Experience: 0.54
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 8 | Experience: 44.02
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 9 | Experience: 44.71
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 10 | Experience: 45.39
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 11 | Experience: 46.08
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 12 | Experience: 46.77
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 13 | Experience: 47.45
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 14 | Experience: 48.14
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 15 | Experience: 48.82
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 16 | Experience: 49.51
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 17 | Experience: 50.19
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 18 | Experience: 50.88
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 19 | Experience: 51.57
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 20 | Experience: 52.25
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 21 | Experience: 52.94
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 22 | Experience: 53.62
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 23 | Experience: 54.31
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 24 | Experience: 54.99
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 25 | Experience: 55.68
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 26 | Experience: 56.37
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 27 | Experience: 57.05
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 28 | Experience: 57.74
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 29 | Experience: 58.42
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 31 | Clone: 30 | Experience: 59.11
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 0 | Experience: 38.67
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 1 | Experience: 39.36
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 2 | Experience: 40.05
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 3 | Experience: 40.73
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 4 | Experience: 41.42
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 5 | Experience: 42.1
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 6 | Experience: 42.79
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 7 | Experience: 43.47
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 8 | Experience: 44.16
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 9 | Experience: 44.85
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 10 | Experience: 45.53
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 11 | Experience: 46.22
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 12 | Experience: 46.9
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 13 | Experience: 47.59
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 14 | Experience: 48.27
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 15 | Experience: 48.96
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 16 | Experience: 49.65
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 17 | Experience: 50.33
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 18 | Experience: 51.02
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 19 | Experience: 51.7
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 20 | Experience: 52.39
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 21 | Experience: 53.07
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 22 | Experience: 53.76
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 23 | Experience: 54.45
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 24 | Experience: 55.13
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 25 | Experience: 55.82
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 26 | Experience: 56.5
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 27 | Experience: 57.19
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 28 | Experience: 57.87
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 29 | Experience: 58.56
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 32 | Clone: 30 | Experience: 59.25
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 0 | Experience: 38.81
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 1 | Experience: 39.5
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 2 | Experience: 40.18
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 3 | Experience: 40.87
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 4 | Experience: 41.55
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 5 | Experience: 42.24
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 6 | Experience: 42.93
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 7 | Experience: 43.61
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 8 | Experience: 44.3
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 9 | Experience: 44.98
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 10 | Experience: 45.67
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 11 | Experience: 46.35
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 12 | Experience: 47.04
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 13 | Experience: 47.73
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 14 | Experience: 48.41
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 15 | Experience: 49.1
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 16 | Experience: 49.78
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 17 | Experience: 50.47
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 18 | Experience: 51.15
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 19 | Experience: 51.84
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 20 | Experience: 52.53
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 21 | Experience: 53.21
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 22 | Experience: 53.9
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 23 | Experience: 54.58
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 24 | Experience: 55.27
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 25 | Experience: 55.95
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 26 | Experience: 56.64
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 27 | Experience: 57.33
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 28 | Experience: 58.01
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 29 | Experience: 58.7
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 33 | Clone: 30 | Experience: 59.38
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 0 | Experience: 38.95
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 1 | Experience: 39.63
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 2 | Experience: 40.32
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 3 | Experience: 41.01
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 4 | Experience: 41.69
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 5 | Experience: 42.38
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 6 | Experience: 43.06
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 7 | Experience: 43.75
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 8 | Experience: 44.43
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 9 | Experience: 45.12
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 10 | Experience: 45.81
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 11 | Experience: 46.49
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 12 | Experience: 47.18
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 13 | Experience: 47.86
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 14 | Experience: 48.55
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 15 | Experience: 49.23
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 16 | Experience: 49.92
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 17 | Experience: 50.61
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 18 | Experience: 51.29
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 19 | Experience: 51.98
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 20 | Experience: 52.66
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 21 | Experience: 53.35
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 22 | Experience: 54.03
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 23 | Experience: 54.72
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 24 | Experience: 55.41
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 25 | Experience: 56.09
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 26 | Experience: 56.78
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 27 | Experience: 57.46
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 28 | Experience: 58.15
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 29 | Experience: 58.83
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 34 | Clone: 30 | Experience: 59.52
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 0 | Experience: 39.09
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 1 | Experience: 39.77
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 2 | Experience: 40.46
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 3 | Experience: 41.14
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 4 | Experience: 41.83
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 5 | Experience: 42.51
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 6 | Experience: 43.2
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 7 | Experience: 43.89
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 8 | Experience: 44.57
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 9 | Experience: 45.26
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 10 | Experience: 45.94
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 11 | Experience: 46.63
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 12 | Experience: 47.31
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 13 | Experience: 48.0
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 14 | Experience: 48.69
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 15 | Experience: 49.37
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 16 | Experience: 50.06
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 17 | Experience: 50.74
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 18 | Experience: 51.43
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 19 | Experience: 52.11
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 20 | Experience: 52.8
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 21 | Experience: 53.49
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 22 | Experience: 54.17
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 23 | Experience: 54.86
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 24 | Experience: 55.54
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 25 | Experience: 56.23
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 26 | Experience: 56.91
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 27 | Experience: 57.6
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 28 | Experience: 58.29
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 29 | Experience: 58.97
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 35 | Clone: 30 | Experience: 59.66
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 0 | Experience: 39.22
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 1 | Experience: 39.91
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 2 | Experience: 40.59
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 3 | Experience: 41.28
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 4 | Experience: 41.97
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 5 | Experience: 42.65
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 6 | Experience: 43.34
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 7 | Experience: 44.02
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 8 | Experience: 44.71
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 9 | Experience: 45.39
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 10 | Experience: 46.08
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 11 | Experience: 46.77
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 12 | Experience: 47.45
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 13 | Experience: 48.14
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 14 | Experience: 48.82
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 15 | Experience: 49.51
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 16 | Experience: 50.19
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 17 | Experience: 50.88
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 18 | Experience: 51.57
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 19 | Experience: 52.25
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 20 | Experience: 52.94
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 21 | Experience: 53.62
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 22 | Experience: 54.31
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 23 | Experience: 54.99
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 24 | Experience: 55.68
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 25 | Experience: 56.37
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 26 | Experience: 57.05
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 27 | Experience: 57.74
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 28 | Experience: 58.42
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 29 | Experience: 59.11
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 36 | Clone: 30 | Experience: 59.79
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 0 | Experience: 39.36
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 1 | Experience: 40.05
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 2 | Experience: 40.73
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 3 | Experience: 41.42
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 4 | Experience: 42.1
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 5 | Experience: 42.79
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 6 | Experience: 43.47
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 7 | Experience: 44.16
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 8 | Experience: 44.85
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 9 | Experience: 45.53
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 10 | Experience: 46.22
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 11 | Experience: 46.9
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 12 | Experience: 47.59
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 13 | Experience: 48.27
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 14 | Experience: 48.96
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 15 | Experience: 49.65
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 16 | Experience: 50.33
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 17 | Experience: 51.02
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 18 | Experience: 51.7
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 19 | Experience: 52.39
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 20 | Experience: 53.07
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 21 | Experience: 53.76
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 22 | Experience: 54.45
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 23 | Experience: 55.13
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 24 | Experience: 55.82
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 25 | Experience: 56.5
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 26 | Experience: 57.19
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 27 | Experience: 57.87
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 28 | Experience: 58.56
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 29 | Experience: 59.25
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 37 | Clone: 30 | Experience: 59.93
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 38 | Clone: 0 | Experience: 39.5
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 38 | Clone: 1 | Experience: 40.18
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 38 | Clone: 2 | Experience: 40.87
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 38 | Clone: 3 | Experience: 41.55
Hatch: LEVEL5 | Charge: HYPER_CHARGE | Species: SAME_SPECIES | Level: 38 | Clone: 4 | Experience: 42.24
